"State","n_cattle","n_cattle_sd","area_ha","pastue_tot_201819_ha","stocking_rate_ha","municipality","forest_tot_2013_2014_ha","forest_perc_2013_2014","defo_perc_2013_14","defo_perc_2014_15","defo_perc_2015_16","defo_perc_2016_17","defo_perc_13_17","defo_buffer_abs_13_17","defo_buffer_perc_13_17","stocking_rate_2013","nearest_fedSh_km","imagedate","buffer_forest_tot_2013","buffer_forest_perc_2013","precipitation_2018_19","mean_temp_18_19","pop_density_avg_18_19"
"AC",21,0.186930639376292,16.58,15.1797,1.798,"1200013",0,0,0,0,0,0,0,638.0461,1.692,1.52619588926669,0.745609075427108,2020-05-17,6228.6322,0.18088,0.402445620612094,33.3413600023281,12.5015662837482
"AC",7,0.05,25.616,23.879,0.381,"1200013",2.2662,8.827,0,1.344,0,0,1.344,1402.0787,3.838,1.52619588926669,0.82828211202128,2019-07-11,6672.775,0.19009,0.402445620612094,33.3413600023281,12.5015662837482
"AC",10,0.0530690729658951,39.66,39.7479,0.327,"1200013",0,0,0,0,0,0,0,631.0952,1.623,1.52619588926669,0.794210940002945,2019-07-11,6229.4249,0.17348,0.402445620612094,33.3413600023281,12.5015662837482
"AC",6,0.0444444444444444,16.01,13.6115,0.573,"1200013",0.6205,3.867,0,0,0,0,0,625.9822,1.704,1.52619588926669,0.798470030837301,2019-07-11,6869.7452,0.20365,0.402445620612094,33.3413600023281,12.5015662837482
"AC",51,0.181060494488211,42.836,37.2899,1.778,"1200013",4.9771,11.593,0,0,1.045,0,1.045,715.4278,1.846,1.52619588926669,0.745776127104032,2020-05-17,6129.5227,0.17172,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.0923076923076923,19.605,16.1156,0.403,"1200013",0.6205,3.158,0,0,0,0,0,619.2289,1.665,1.52619588926669,0.798599779359165,2019-07-11,6917.3723,0.20206,0.402445620612094,33.3413600023281,12.5015662837482
"AC",10,0.0919933358698383,80.867,58.6613,0.222,"1200013",22.6523,27.949,0,0,0,0.163,0.163,1349.848,3.561,1.52619588926669,0.815882812971656,2019-07-11,6020.1898,0.16665,0.402445620612094,33.3413600023281,12.5015662837482
"AC",12,0.0442224794968366,40.554,37.597,0.415,"1200013",1.1335,2.789,0,0,0,0,0,541.2182,1.411,1.52619588926669,0.777762267411137,2019-07-11,6156.1137,0.17479,0.402445620612094,33.3413600023281,12.5015662837482
"AC",9,0.0848553383761551,28.298,28.0774,0.417,"1200013",0.2211,0.78,0,0,0,0.105,0.105,694.0285,1.812,1.52619588926669,0.768306319693807,2020-05-17,5663.1835,0.16144,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.163299316185545,6.082,5.2416,1.24,"1200013",0,0,0,0,0,0,0,731.6195,2.044,1.52619588926669,0.768769651065796,2020-05-17,5532.4644,0.16765,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.0429965982852212,40.164,39.0634,0.166,"1200013",2.7591,6.854,16.48,3.834,0,0,20.314,924.3863,2.5,1.52619588926669,0.809701336784895,2019-07-11,5718.5547,0.1623,0.402445620612094,33.3413600023281,12.5015662837482
"AC",13,0.0333333333333333,40.625,24.3869,0.693,"1200013",20.3905,50.08,0,0,0,5.553,5.553,1802.8849,4.583,1.52619588926669,1.09060671453508,2020-07-21,17311.3867,0.50049,0.402445620612094,33.3413600023281,12.5015662837482
"AC",7,0.0847791247890658,27.089,10.2553,0.887,"1200013",15.5995,57.458,2.211,8.027,1.82,0,12.058,1870.8225,4.748,1.52619588926669,1.08869504094237,2020-07-21,18163.7858,0.52462,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.148316324759439,9.873,9.8953,0.657,"1200013",2.7005,27.29,0,0,16.44,1.865,18.305,654.6115,1.796,1.52619588926669,0.762103113439358,2020-05-17,5472.4675,0.16462,0.402445620612094,33.3413600023281,12.5015662837482
